Ticker,Buy Date,Buy Price,Sell Date,Sell Price,Profit,Profit %,Duration,Ticker Cum Profit,Ticker Cum Profit %,Profitable,Trade Number,RSI,Upper BB,Lower BB,Vol
A,2023-08-17,122.0,2023-11-22,123.87000274658203,1.8700027465820312,1.5327891365426485,97,-2.769989013671875,-2.1615209875931694,Yes,2,22.73237120442363,130.2273735337377,120.70642926167245,2.3802360680163117
A,2023-04-26,128.14999389648438,2023-07-20,123.51000213623047,-4.639991760253906,-3.6207506681599604,85,-4.639991760253906,-3.6207506681599604,No,1,37.59510122011863,141.88608854832734,131.34710847315705,2.6347450187925743
AAL,2024-01-04,13.010000228881836,2024-01-26,15.550000190734863,2.5399999618530273,19.523442868312166,22,-0.3099985122680664,-2.357403203504532,Yes,3,26.240520549015415,14.798537716967106,13.0574621342597,0.43526889567685173
AAL,2023-07-26,16.719999313354492,2023-11-15,12.350000381469727,-4.369998931884766,-26.136358321464687,112,-2.8499984741210938,-21.672992827353614,No,2,26.012081500143907,19.256601377503102,16.631398538573556,0.6563007097323859
AAL,2023-04-13,13.149999618530273,2023-05-10,14.670000076293945,1.5200004577636719,11.558939177623769,27,1.5200004577636719,11.558939177623769,Yes,1,23.694104904209638,14.888318837748647,13.110681043995738,0.44440944843822733
AAPL,2023-10-27,166.91000366210938,2023-11-13,185.82000732421875,18.910003662109375,11.329460935361645,17,26.270004272460938,14.423765205169675,Yes,2,24.65319510378943,182.16760324475695,167.0910225487001,3.769145174014206
AAPL,2023-08-07,182.1300048828125,2023-09-01,189.49000549316406,7.3600006103515625,4.041069792474442,25,7.3600006103515625,4.041069792474442,Yes,1,12.821172642281198,199.74401497176,182.10206199357202,4.410488244546997
ABBV,2023-10-30,140.6699981689453,2023-12-04,143.41000366210938,2.7400054931640625,1.9478250720336994,35,-3.029998779296875,-2.0477115322703225,Yes,2,36.86507372792778,149.56834704195728,140.05267956937087,2.37891686814661
ABBV,2023-04-28,147.97000122070312,2023-07-21,142.1999969482422,-5.7700042724609375,-3.899441930702391,84,-5.7700042724609375,-3.899441930702391,No,1,27.106142529851212,162.42800050832744,147.61098264596944,3.7042544655895013
ABNB,2023-10-23,116.4800033569336,2023-11-16,127.12000274658203,10.639999389648438,9.134614597360484,24,55.31999969482422,50.897045222394496,Yes,4,37.97469270567195,139.15524551275377,116.08175476190445,5.7683726877123265
ABNB,2023-08-14,133.55999755859375,2023-09-06,140.77999877929688,7.220001220703125,5.405811135580215,23,44.68000030517578,41.10773695976532,Yes,3,21.215552042366625,156.13216732839476,132.32833224435916,5.9509587710089
ABNB,2023-05-15,105.05999755859375,2023-06-13,124.61000061035156,19.550003051757812,18.608417576684637,29,37.459999084472656,34.46499056310813,Yes,2,26.584840234987524,128.01911142979813,105.67788869227218,5.585305684381491
